song_id,song_name,artists,genres
6277826.0,Todo va a estar mejor,Bohemia Urbana,"cumbia paraguaya,paraguayan rock"
10669471.0,Me Vas A Recordar,Los Angeles De Charly,"banda,cumbia,grupera,norteno,regional mexican"
150048.0,Noche De Sexo,"Wisin & Yandel,Romeo Santos","electro latino,latin,latin hip hop,reggaeton,tropical,bachata,latin,tropical"
5028521.0,Que No Quede Huella,Bronco,"banda,cumbia,grupera,latin,latin pop,norteno,ranchera,regional mexican"
5764853.0,Amor Prohibido,Grupo Bryndis,"banda,cumbia,grupera,gruperas inmortales,norteno,regional mexican"
17275657.0,Días Lluviosos (with Lenny Tavarez),"Juhn,Lenny Tavárez","reggaeton flow,trap argentino,reggaeton,reggaeton flow,trap latino"
472999.0,Me Estas Volviendo Loco,Cumbia Juan,cumbia paraguaya
4368803.0,Un Osito Dormilón,Binomio de Oro de América,vallenato
17592556.0,Y Que No y Que Tal,"Lucas Cliff,Lees y Feer",
9745599.0,Disputa Pra Qual Mais Kika,Dj Guuga,"funk carioca,funk ostentacao"
10580263.0,Bandida,Kchiporros,paraguayan rock
6244040.0,Ri 13 tuyuti,Tierra Adentro,"cumbia paraguaya,polca paraguaya"
480560.0,He Querido Quererte,"Franco ""El Gorilla"",Tico El Imigrante","latin,latin hip hop,reggaeton,reggaeton flow,tropical"
6887767.0,Amaneció lloviendo,Talento de Barrio,cumbia paraguaya
13366479.0,Más que Ayer,Tierra Adentro,"cumbia paraguaya,polca paraguaya"
10929700.0,Helicóptero,"Dj Guuga,Mc Pierre","funk carioca,funk ostentacao"
239387.0,Piensa En Mí,Grupo Mojado,"banda,cumbia,cumbia sonidera,duranguense,grupera,norteno,regional mexican"
394758.0,Algo Me Gusta De Ti,"Wisin & Yandel,Chris Brown,T-Pain","electro latino,latin,latin hip hop,reggaeton,tropical,dance pop,pop,pop rap,r&b,rap,dance pop,hip hop,pop,pop rap,r&b,rap,southern hip hop,trap,urban contemporary"
8290761.0,Cuatro Palabras,Guardianes Del Amor,"banda,cumbia,cumbia sonidera,duranguense,grupera,regional mexican"
9475204.0,Todo Biento,Pipa Para Tabaco,paraguayan rock
480633.0,Tirar la Casa por la Ventana,Cumbia Juan,cumbia paraguaya
10580257.0,Por un Beso,Kchiporros,paraguayan rock
6982196.0,Me Extrañarás,Noa - Noa,cumbia villera
1088138.0,Hasta Abajo,Don Omar,"latin,latin hip hop,puerto rican pop,reggaeton,tropical"
13751481.0,Recuerdos Remix,"Juhn,Farruko,Brytiago,Myke Towers,Lenny Tavárez","latin,reggaeton,trap latino,tropical,latin,reggaeton,reggaeton flow,trap latino,tropical,reggaeton flow,trap argentino,reggaeton,reggaeton flow,trap latino,trap latino"
10635057.0,En la Punta de la Lengua,Kchiporros,paraguayan rock
9799563.0,Amor Secreto,Los Angeles De Charly,"banda,cumbia,grupera,norteno,regional mexican"
146061.0,Loco (Tu Forma De Ser),Los Auténticos Decadentes,"argentine rock,cuarteto,latin alternative,latin rock,rock en espanol,ska argentino"
49449.0,Virtual Diva,Don Omar,"latin,latin hip hop,puerto rican pop,reggaeton,tropical"
8230100.0,Distintos Destinos,Binomio de Oro de América,vallenato
13916085.0,Fiesta Patronal,Tierra Adentro,"cumbia paraguaya,polca paraguaya"
6120063.0,Escúchame Loca,Joshua Dietrich,paraguayan indie
16174611.0,Todos Ven,Alex Rose,"reggaeton,reggaeton flow,trap latino"
10166135.0,Baby,"Amenazzy,Nicky Jam,Farruko","latin,latin hip hop,pop,reggaeton,tropical,latin,reggaeton,trap latino,tropical,rap dominicano,reggaeton,reggaeton flow,tropical"
11376766.0,Vuelva A Ver - Remix,"Dalex,Lyanno,Sech,Justin Quiles,Rauw Alejandro","latin,reggaeton,tropical,reggaeton,reggaeton flow,panamanian pop,r&b en espanol,reggaeton,reggaeton flow"
480522.0,Hemisferios,La De Roberto,paraguayan rock
14271609.0,Cosita (feat. Sech),"Valentino,Dalex,Lenny Tavárez,Sech","reggaeton flow,trap argentino,panamanian pop,r&b en espanol,pop reggaeton,reggaeton,reggaeton flow"
17319432.0,Ramayama,"Don Omar,Farruko","latin,latin hip hop,puerto rican pop,reggaeton,tropical,latin,reggaeton,trap latino,tropical"
7933710.0,Solo - Remix,"Lary Over,Amenazzy,Farruko","latin,reggaeton,trap latino,tropical,latin,latin hip hop,pop catracho,reggaeton,reggaeton flow,trap latino,tropical,rap dominicano,reggaeton,reggaeton flow,tropical"
17987731.0,Y Que No y Que Tal,"Lees y Feer,Lucas Cliff",
18148278.0,Borracho en Marte,Joshua Dietrich,paraguayan indie
10119948.0,Pegaria,"LaNuestra,Chirola",paraguayan rock
17205273.0,Se Rebeló,"Jay Wheeler,DJ Nelson","latin,latin hip hop,perreo,reggaeton,reggaeton flow,tropical,reggaeton flow"
2384922.0,Me Vas A Extrañar,Binomio de Oro de América,vallenato
17543195.0,Rosinha,MC LEO,
18665775.0,Ceniza Fría,Los Chiches Vallenatos,vallenato
9743331.0,Os Penetra,"Dj Guuga,Mc Pierre","funk carioca,funk ostentacao"
18741665.0,Muchacha Encantadora,"Los Chiches Vallenatos,Amin Martinez","vallenato,vallenato"
18596946.0,Todo Biento,Pipa Para Tabaco,paraguayan rock
5572543.0,Una Como Tu,Binomio de Oro de América,vallenato
9541181.0,Sera que nunca le sucedio,Escucha!,cumbia villera
17055060.0,Mi Primer Amor,Los Chiches Vallenatos,vallenato
19571945.0,Escúchame Loca,Joshua Dietrich,paraguayan indie
5572568.0,Novios Cruzados,Los Diablitos,vallenato
862144.0,Busca Un Confidente,Los Diablitos,vallenato
19632392.0,Hay Que Ser Fuerte,Los Chiches Vallenatos,vallenato
6996425.0,Como Expresar Lo Que Siento,Binomio de Oro de América,vallenato
16160163.0,Os 4 Cara Que a Bandida Se Amarra,Dj Guuga,"funk carioca,funk ostentacao"
10634952.0,El Sistema Solar,Kchiporros,paraguayan rock
10635051.0,El Metal,Kchiporros,paraguayan rock
10753186.0,Ana Lucia,Kchiporros,paraguayan rock
19780420.0,Un Solo Cuerpo,"Los Chiches Vallenatos,Amin Martinez","vallenato,vallenato"
19790265.0,Laxed (Siren Beat),BIGPP,
5944864.0,Dulcemente Enamorada,Los Mier,"banda,cumbia,cumbia sonidera,duranguense,grupera,gruperas inmortales,norteno,regional mexican,tejano"
624060.0,Una Hoja En Blanco,Omar Geles,vallenato
7882699.0,Manatial De Amor,Binomio de Oro de América,vallenato
475131.0,Nunca Niegues Que Te Amo,Los inquietos del vallenato,vallenato
6187884.0,Adoro,"Bronco,Armando Manzanero","banda,cumbia,grupera,latin,latin pop,norteno,ranchera,regional mexican,bolero,latin,latin pop,nueva cancion,pop romantico,ranchera,velha guarda"
19940249.0,Tengo a Otra y No Me Gusta,Joshua Dietrich,paraguayan indie
19940250.0,A Lo Loco,Joshua Dietrich,paraguayan indie
19940251.0,Cupido Buena Onda,Joshua Dietrich,paraguayan indie
19925984.0,Te Presto a Mi Novia,Joshua Dietrich,paraguayan indie
19940252.0,Sueños Mojados,Joshua Dietrich,paraguayan indie
19940253.0,e e e,Joshua Dietrich,paraguayan indie
19940254.0,Salsa Guaraní,Joshua Dietrich,paraguayan indie
19940255.0,Fuiste Tu Quien la Cago,Joshua Dietrich,paraguayan indie
19940256.0,Sofa,Joshua Dietrich,paraguayan indie
19940257.0,A Veces,"Joshua Dietrich,Danna Meza",paraguayan indie
19940259.0,No Te Vuelvas a Burlar de Lo Que Te Di,Joshua Dietrich,paraguayan indie
19940260.0,Bossa Infiel,Joshua Dietrich,paraguayan indie
19940261.0,Vamos al Cementerio,Joshua Dietrich,paraguayan indie
19940263.0,Con Gusto,Joshua Dietrich,paraguayan indie
19940265.0,Sin Receta Estoy Medicado,Joshua Dietrich,paraguayan indie
6014098.0,Paraguaya linda,Tierra Adentro,"cumbia paraguaya,polca paraguaya"
6208918.0,Chokokue purahei,Tierra Adentro,"cumbia paraguaya,polca paraguaya"
9567486.0,Tomame O Dejame,Tropical Caribe De Los Hnos Loera,
49441.0,Dutty Love,"Don Omar,Natti Natasha","latin,latin hip hop,puerto rican pop,reggaeton,tropical,latin,rap latina,reggaeton,tropical"
49418.0,No Sigue Modas Aka Ella No Sigue Modas,"Don Omar,Juan Magán","latin,latin hip hop,puerto rican pop,reggaeton,tropical,dance pop,electro latino,latin,latin pop,pop,reggaeton,spanish pop,tropical"
5900534.0,Yo Te Esperaré,Cali Y El Dandee,"champeta,colombian pop,electro latino,latin,latin pop,reggaeton,tropical"
6903045.0,Ay Que Vida,Qmbia Juan,cumbia paraguaya
21603328.0,Ahora Estoy Solo,Lalo Y Los Descalzos,
7671839.0,Quiero Que Sepas,Los Verduleros,cumbia paraguaya
7658709.0,Cerro yo te amo - Talento de Barrio en vivo,Talento de Barrio,cumbia paraguaya
9710181.0,Cerro Porteño - Cantado,Cerro Porteño,
7656756.0,Amarte a la antigua,Banda Santa Fe,cumbia paraguaya
13176302.0,Soy Albirrojo,Los Verduleros,cumbia paraguaya
579842.0,Paraguay Tu Papa,Proceres De Mayo,
1230731.0,Un Dia A La Vez,Lalo Y Los Descalzos,
9407899.0,Quiero una chica,Escucha!,cumbia villera
14175628.0,Busca un Confidente,Los Diablitos,vallenato
2966273.0,Osito Dormilon,Jorge Celedón,"cumbia,ecuadorian pop,latin,latin pop,tropical,vallenato"
12577143.0,Demasiado Loco,Paulo Londra,"argentine hip hop,trap argentino,trap latino"
23569007.0,Busca un Confidente,Los Diablitos,vallenato
10700352.0,Solito,Salamandra,paraguayan rock
15207227.0,Un Osito Dormilón,Binomio de Oro de América,vallenato
4817464.0,Cuatro Rosas,Jorge Celedón,"cumbia,ecuadorian pop,latin,latin pop,tropical,vallenato"
13592181.0,En Peligro de Extinción,"Bembe Orquesta,Farik Grippa",
12793420.0,Señor Mentira,Daniela Darcourt,"modern salsa,pop peruano,pop reggaeton,salsa peruana"
10539854.0,Amigos No Por Favor,Bembe Orquesta,
10167665.0,Adiós Amor,Daniela Darcourt,"modern salsa,pop peruano,pop reggaeton,salsa peruana"
10322381.0,No Te Contaron Mal,You Salsa,"pop peruano,pop reggaeton,salsa peruana"
12743546.0,Con Mi Amiga,Daniela Darcourt,"modern salsa,pop peruano,pop reggaeton,salsa peruana"
623145.0,El Ritmo de Mi Corazon,Grupo 5,"cumbia peruana,peruvian rock,pop peruano,tropical"
11664181.0,Motor Y Motivo,Grupo 5,"cumbia peruana,peruvian rock,pop peruano,tropical"
15998838.0,El Aventurero,Josimar y Su Yambú,"peruvian rock,pop reggaeton,salsa peruana"
11630489.0,Amor de Mis Amores,Grupo 5,"cumbia peruana,peruvian rock,pop peruano,tropical"
11063826.0,Me Vas A Extrañar,N'Samble,"pop peruano,pop reggaeton,salsa peruana"
13150047.0,Parranda la Negrita - En Vivo,Grupo 5,"cumbia peruana,peruvian rock,pop peruano,tropical"
10171225.0,Probablemente,Daniela Darcourt,"modern salsa,pop peruano,pop reggaeton,salsa peruana"
10094578.0,Como Se Perdona,You Salsa,"pop peruano,pop reggaeton,salsa peruana"
13701422.0,Y Le Dije No - Salsa,"Yahaira Plasencia,Sergio George","modern salsa,pop peruano,salsa peruana"
10516247.0,Como Mirarte,Josimar y Su Yambú,"peruvian rock,pop reggaeton,salsa peruana"
17269555.0,Tu Amor Fue una Mentira,Agua Marina,"cumbia peruana,peruvian rock"
11563621.0,Este Año No - Deluxe,Combinacion De La Habana,"pop reggaeton,salsa peruana,timba"
11174972.0,El Ritmo de Mi Corazón,"Gian Marco,Grupo 5,Tony Succar","cumbia peruana,peruvian rock,pop peruano,tropical,modern salsa,salsa peruana,cumbia,latin,latin pop,peruvian rock,pop peruano,tropical"
11664170.0,Te Vas,Grupo 5,"cumbia peruana,peruvian rock,pop peruano,tropical"
10462877.0,Faldita,"Leslie Shaw,Mau y Ricky","latin pop,reggaeton,pop peruano,pop reggaeton"
479350.0,Cariñito,Bareto,"chicha,cumbia peruana,peruvian indie,peruvian rock,pop peruano"
17566371.0,No Lo Trates,"Pitbull,Daddy Yankee,Natti Natasha","latin,latin hip hop,pop,reggaeton,tropical,dance pop,latin,miami hip hop,pop,pop rap,latin,rap latina,reggaeton,tropical"
9339399.0,Eres Mi Sueño - Salsa,Carlo Supo,"pop peruano,salsa peruana"
7582967.0,Cervecero,Armonia 10,"cumbia peruana,peruvian rock"
10516248.0,Porque un Hombre No Llora,Josimar y Su Yambú,"peruvian rock,pop reggaeton,salsa peruana"
10598774.0,Con la Misma Moneda,Josimar y Su Yambú,"peruvian rock,pop reggaeton,salsa peruana"
2845291.0,Quiero Amanecer,Bareto,"chicha,cumbia peruana,peruvian indie,peruvian rock,pop peruano"
9840064.0,Por Qué Te Fuiste,Maricarmen Marin,"cumbia peruana,pop peruano"
10429233.0,El Estúpido,"Josimar y Su Yambú,Son Tentacion","pop reggaeton,salsa peruana,peruvian rock,pop reggaeton,salsa peruana"
10668829.0,Dios mio hasta que me enamoré,Armonia 10,"cumbia peruana,peruvian rock"
10253384.0,Mi Historia Entre Tus Dedos,Los 4,"cubaton,modern salsa,pop reggaeton"
7775171.0,Tu De Que Vas,Los 4,"cubaton,modern salsa,pop reggaeton"
6267939.0,Siempre pierdo en el Amor,Armonia 10,"cumbia peruana,peruvian rock"
10210921.0,Sácala a Bailar,Gian Marco,"cumbia,latin,latin pop,peruvian rock,pop peruano,tropical"
10094579.0,Duro y Suave,"You Salsa,Amy Gutierrez","pop peruano,pop reggaeton,salsa peruana"
13623720.0,Cuerpo de Sirena,Papillón,cumbia peruana
11664138.0,Cambio Mi Corazon / Pa Fuera / La Valentina - En Vivo,Grupo 5,"cumbia peruana,peruvian rock,pop peruano,tropical"
15759296.0,Déjalo,"Nacho,Manuel Turizo","colombian pop,latin,reggaeton,latin,latin pop,pop,reggaeton,tropical"
10366849.0,Oh Daddy,Natti Natasha,"latin,rap latina,reggaeton,tropical"
14271637.0,Subtítulos,"Lasso,Danna Paola","latin,latin pop,latin viral pop,mexican pop,pop,pop reggaeton"
12052071.0,Con Él (feat. Josimar y su Yambú) - Salsa Remix,"Jonathan Moly,Ezio Oliva,Josimar y Su Yambú","peruvian rock,pop reggaeton,salsa peruana,pop peruano,pop reggaeton,salsa peruana,modern salsa,pop reggaeton,salsa venezolana,tropical"
10356923.0,Ese Estúpido,Daniela Darcourt,"modern salsa,pop peruano,pop reggaeton,salsa peruana"
18102625.0,Como Se Perdona,You Salsa,"pop peruano,pop reggaeton,salsa peruana"
18115016.0,No Te Contaron Mal,You Salsa,"pop peruano,pop reggaeton,salsa peruana"
9336485.0,Usted No Sabe,Bamboleo,"cuban rumba,timba"
18127287.0,El Aventurero (with Yeison Jimenez) - Salsa,"Josimar y Su Yambú,Yeison Jimenez","peruvian rock,pop reggaeton,salsa peruana,colombian pop"
18189836.0,Cobarde,"Yahaira Plasencia,Sergio George","modern salsa,pop peruano,salsa peruana"
18246232.0,Reloj Vital,Jaze,
18298307.0,Por Ti (La Poderotza),Temple Sour,"peruvian rock,pop reggaeton"
18255122.0,Tusa / Hola,Combinacion De La Habana,"pop reggaeton,salsa peruana,timba"
18682268.0,Dios Mío Hasta Que Me Enamoré,Armonia 10,"cumbia peruana,peruvian rock"
14144272.0,Vamos a Escapar - Salsa Version,"Alvaro Rod,Amy Gutierrez,You Salsa","pop peruano,pop reggaeton,salsa peruana,pop peruano"
21140478.0,Panocha Remix,Faraón Love Shady,
21218519.0,Estoy Soltera,"Leslie Shaw,Thalia,Farina","dance pop,latin,latin pop,mexican pop,pop,tropical,pop peruano,pop reggaeton,colombian pop,dominican pop,rap latina"
13623719.0,Mix Juan Gabriel,Hnos Yaipen,cumbia peruana
16156862.0,Tu Traición Se Acabó - En Vivo,Agua Marina,"cumbia peruana,peruvian rock"
17287684.0,Pecadora,Grupo Nectar,"cumbia peruana,peruvian rock"
21324342.0,Por El Asterisco,"Faraón Love Shady,KEVVO",reggaeton flow
21449964.0,Si Tu Te Atreves,"Tito Nieves,Daniela Darcourt","boogaloo,latin,mambo,salsa,salsa puertorriquena,tropical,modern salsa,pop peruano,pop reggaeton,salsa peruana"
13210764.0,Boy With Luv - Japanese ver.,BTS,"k-pop,k-pop boy group"
479502.0,Raices del Festejo - Le Dije a Papa,Eva Ayllón,"classic peruvian pop,musica afroperuana,peruvian rock,pop peruano,tropical"
479439.0,Mal Paso,Eva Ayllón,"classic peruvian pop,musica afroperuana,peruvian rock,pop peruano,tropical"
1207545.0,Y Se Llama Perú,"Arturo ""Zambo"" Cavero,Oscar Avilés","classic peruvian pop,musica afroperuana,classic peruvian pop,peruvian rock"
4570931.0,Saca la Mano,Eva Ayllón,"classic peruvian pop,musica afroperuana,peruvian rock,pop peruano,tropical"
841384.0,El Chacombo,"Oscar Avilés,Arturo ""Zambo"" Cavero","classic peruvian pop,musica afroperuana,classic peruvian pop,peruvian rock"
1207414.0,Se Acabó y Punto,"Arturo ""Zambo"" Cavero","classic peruvian pop,peruvian rock"
796359.0,"Ritmo, Color y Sabor",Eva Ayllón,"classic peruvian pop,musica afroperuana,peruvian rock,pop peruano,tropical"
479367.0,Que Somos Amantes,Eva Ayllón,"classic peruvian pop,musica afroperuana,peruvian rock,pop peruano,tropical"
1457567.0,El Alcatraz,Oscar Avilés,"classic peruvian pop,musica afroperuana"
479461.0,La Flor De La Canela,Chabuca Granda,"classic peruvian pop,musica afroperuana,nueva cancion"
4570933.0,Huye de Mí,Los Kipus,"classic peruvian pop,peruvian rock"
5689469.0,Cada Domingo a las 12 Después de la Misa,"Arturo ""Zambo"" Cavero,Oscar Avilés","classic peruvian pop,musica afroperuana,classic peruvian pop,peruvian rock"
841385.0,Mi Cariñito,"Los Kipus,Eva Ayllón","classic peruvian pop,musica afroperuana,peruvian rock,pop peruano,tropical,classic peruvian pop,peruvian rock"
778277.0,Cuando Llora Mi Guitarra,Los Morochucos,"classic peruvian pop,peruvian rock"
6850163.0,Nada Soy,Los Kipus,"classic peruvian pop,peruvian rock"
7678176.0,Jose Antonio,Chabuca Granda,"classic peruvian pop,musica afroperuana,nueva cancion"
579963.0,Contigo Peru,Hnos.Zanurtu,
12596523.0,Nuestro Secreto,"Arturo ""Zambo"" Cavero,Oscar Avilés","classic peruvian pop,musica afroperuana,classic peruvian pop,peruvian rock"
1207417.0,"Alma, Corazón y Vida",Los Embajadores Criollos,
1633368.0,Fina Estampa,Chabuca Granda,"classic peruvian pop,musica afroperuana,nueva cancion"
841383.0,Cholo Soy y No Me Compadezcas,Luis Abanto Morales,"classic peruvian pop,peruvian rock"
1207604.0,Odiame,Los Embajadores Criollos,
9303091.0,"Contigo Perú (feat. Arturo ""Zambo"" Cavero)","Oscar Avilés,Arturo ""Zambo"" Cavero","classic peruvian pop,musica afroperuana,classic peruvian pop,peruvian rock"
479361.0,Enamorada de Estar Aqui,Eva Ayllón,"classic peruvian pop,musica afroperuana,peruvian rock,pop peruano,tropical"
1207553.0,El Plebeyo,Los Morochucos,"classic peruvian pop,peruvian rock"
1883426.0,Popurri de Valses: Y Se Llama Perú / Contigo Perú / Ésta Es Mi Tierra,"Arturo ""Zambo"" Cavero","classic peruvian pop,peruvian rock"
6169.0,"Un Vino, Una Cerveza",Pedro Suárez-Vértiz,"peruvian rock,pop reggaeton"
20016992.0,30 Horas - Remix,"Ezio Oliva,Yera","colombian pop,pop reggaeton,pop peruano,pop reggaeton,salsa peruana"
22422403.0,El Ritmo de Mi Corazón,Grupo 5,"cumbia peruana,peruvian rock,pop peruano,tropical"
22675825.0,Ella - Remix De Ellas,"Pitizion,Kenia OS,Nicole Zignago",latin viral pop
18467879.0,Nunca Es Suficiente,Cielo Torres,
18369095.0,Dame Luz,"Quimico Ultra Mega,Martha Heredia","dembow,dominican pop,rap dominicano,dominican pop"
17272399.0,Paloma Ajena,Agua Marina,"cumbia peruana,peruvian rock"
23185025.0,Hasta Ese Día,Lasso,pop reggaeton
23082743.0,Siempre Pierdo en el Amor,Armonia 10,"cumbia peruana,peruvian rock"
23381174.0,Amor a Primera Vista,"Deyvis Orosco,Corazon Serrano,Jota Benz","classic peruvian pop,cumbia peruana,cumbia peruana,pop peruano"
23875697.0,La Quiero A Morir,DLG,"salsa,tropical"
23469009.0,La Buena,Nacho,"latin,latin pop,pop,reggaeton,tropical"
479328.0,Las Torres,Nosequien y los Nosecuantos,peruvian rock
24341733.0,La Buena,Nacho,"latin,latin pop,pop,reggaeton,tropical"
13267.0,Andas En Mi Cabeza,"Chino & Nacho,Daddy Yankee","latin,latin hip hop,pop,reggaeton,tropical,dance pop,electro latino,latin,latin hip hop,latin pop,pop,pop reggaeton,reggaeton,tropical"
18011891.0,Me Vas a Estrañar,N'Samble,"pop peruano,pop reggaeton,salsa peruana"
17266789.0,Japón,Rombai,cumbia pop
5519705.0,Bajito No,Los Negroni,"cumbia pop,cumbia uruguaya"
17283905.0,Picoteo,"Dame 5,Agustín Casanova","cumbia pop,cumbia pop"
13798287.0,No Soy Yo,"Emilia,Darell","latin hip hop,reggaeton flow,trap latino,cumbia pop"
1153436.0,Que Tiene la Noche,Sonido Caracol,"cumbia pop,cumbia uruguaya"
6222899.0,Polvo de Estrellas,Karibe con K,"cumbia uruguaya,rio de la plata"
8122104.0,A Ella,Luana,"cumbia pop,cumbia uruguaya"
13748050.0,Ganitas,Rombai,cumbia pop
11091381.0,Desakato,Américo Young,
5047131.0,Háblale y Dile,Chacho Ramos,"cumbia pop,cumbia uruguaya"
9549781.0,Lo Siento,Luana,"cumbia pop,cumbia uruguaya"
6221560.0,Azuquita Pa''l Café,"Los Negroni,Miguel Muniz,Gerardo Nieto,Marihel Barboza","cumbia uruguaya,cumbia pop,cumbia uruguaya"
13674627.0,Desakato 2.0,"Américo Young,El Polaco,Martín Piña","cumbia pop,cumbia villera,cumbia pop"
13913742.0,Mi Primer Amor,Luana,"cumbia pop,cumbia uruguaya"
481750.0,Amores Como el Nuestro,Karibe con K,"cumbia uruguaya,rio de la plata"
1153440.0,Lola la Coquetera,La Cumana,cumbia uruguaya
8320524.0,Quédate,Denis Elias,"cumbia pop,cumbia uruguaya"
1219924.0,Cinco Minutos,Lucas Sugo,"canto popular uruguayo,cumbia pop,cumbia uruguaya"
17144012.0,Prohibido,"Marka Akme,The La Planta","cumbia pop,cumbia villera,cumbia pop"
5064471.0,Cuando Cante el Gallo Azul - En Vivo,Lucas Sugo,"canto popular uruguayo,cumbia pop,cumbia uruguaya"
16288638.0,Callaíta,Martín Quiroga,
17676096.0,Billion,Emilia,cumbia pop
5503217.0,Dos y Uno,"La Dupla,Martín Piña,Toto Riva",cumbia pop
12658432.0,Deja Vu,La Sandonga,"cumbia pop,cumbia uruguaya"
8428488.0,Oncemil,Luana,"cumbia pop,cumbia uruguaya"
9890343.0,La Noche,"Mariano Bermudez,La Sandonga","cumbia pop,cumbia uruguaya,cumbia pop,cumbia uruguaya"
6215249.0,Ella Baja,Sonido Cristal,"cumbia pop,cumbia uruguaya"
9944325.0,Amarte No Se Olvida,Luana,"cumbia pop,cumbia uruguaya"
10107124.0,A las nueve,No Te Va Gustar,"latin alternative,latin rock,rock en espanol"
14783620.0,Madura - Remix,"The La Planta,El Reja,18 Kilates","cumbia pop,cumbia villera,cumbia pop,cumbia pop"
8421849.0,Negarlo Todo,La Sandonga,"cumbia pop,cumbia uruguaya"
6246604.0,Tequila Pa la Razon,Los Negroni,"cumbia pop,cumbia uruguaya"
470686.0,Mayonesa,Chocolate,cumbia uruguaya
2381882.0,Bailadora,Monterrojo,cumbia uruguaya
10336141.0,Amiga,Lucas Sugo,"canto popular uruguayo,cumbia pop,cumbia uruguaya"
8041050.0,Comadre Compadre,Los Fatales,"cumbia pop,cumbia uruguaya,cumbia villera"
472064.0,Maldición,Once Tiros,"argentine rock,rio de la plata,rock en espanol"
4241183.0,Para No Verme Más,La Vela Puerca,"cumbia pop,latin alternative,latin rock,rock en espanol"
10117829.0,Sin culpa (feat. DrefQuila),"DUKI,DrefQuila","reggaeton chileno,trap chileno"
2400260.0,Verte Reír,No Te Va Gustar,"latin alternative,latin rock,rock en espanol"
13813898.0,Tu Cuaderno,The La Planta,cumbia pop
17681955.0,Dance Monkey,Bebe DJ,
204796.0,No Llora,El Cuarteto De Nos,"argentine rock,latin alternative,latin rock,rock en espanol"
11043333.0,De Nada Sirve,"No Te Va Gustar,Jorge Drexler","cantautor,latin afrobeat,latin alternative,latin rock,nueva cancion,rock en espanol,latin alternative,latin rock,rock en espanol"
16442389.0,DJ,"El Villano,Migrantes","cumbia pop,cumbia pop"
18115685.0,Orangutan,Mesita,trap argentino
17928101.0,Dance Monkey - Remix,DJ Alex,
13322334.0,Nadir,Zeballos,rap uruguayo
18203328.0,Policía,Emilia,cumbia pop
4242325.0,Llenos De Magia,La Vela Puerca,"cumbia pop,latin alternative,latin rock,rock en espanol"
18471438.0,Menos Mal,La Vela Puerca,"cumbia pop,latin alternative,latin rock,rock en espanol"
4082808.0,José Sabía,La Vela Puerca,"cumbia pop,latin alternative,latin rock,rock en espanol"
17128778.0,Se Prendió,Agus Padilla,cumbia pop
18681765.0,Don't Wanna Know,"Maroon 5,Kendrick Lamar","pop,conscious hip hop,hip hop,pop rap,rap,west coast rap"
1326163.0,Sunday Morning,Maroon 5,pop
3880701.0,Won't Go Home Without You,Maroon 5,pop
10469910.0,Cold,"Maroon 5,Future","pop,atl hip hop,hip hop,pop,pop rap,rap,southern hip hop,trap"
814637.0,Makes Me Wonder,Maroon 5,pop
18681767.0,Girls Like You,Maroon 5,pop
1326162.0,Harder To Breathe,Maroon 5,pop
18681769.0,It Was Always You,Maroon 5,pop
59937.0,Lucky Strike,Maroon 5,pop
18685305.0,HISTERIQUEO,"MYA,Emilia","latin pop,latin viral pop,cumbia pop"
4554323.0,Clara,No Te Va Gustar,"latin alternative,latin rock,rock en espanol"
9430080.0,Himno Nacional Uruguayo,"F. Acuña de Figueroa,J. Debali,Orquesta Sinfónica del Sodre,Coro del Sodre,Maestro Roberto Montenegro",
18791320.0,Soltera,"Marcos da costa,El Dipy","cumbia pop,cumbia villera,cumbia pop,cumbia uruguaya"
19801962.0,Vivimo' Así,Mesita,trap argentino
19808014.0,Coronando II,Pekeño 77,rap uruguayo
19830293.0,Té para Tres,No Te Va Gustar,"latin alternative,latin rock,rock en espanol"
19917078.0,Te Va Doler,Rombai,cumbia pop
5989642.0,Mi Revolucion,Cuatro Pesos de Propina,"argentine rock,rio de la plata"
472067.0,Carretera Perdida,Buitres,rio de la plata
10154417.0,Ese maldito momento,No Te Va Gustar,"latin alternative,latin rock,rock en espanol"
20022903.0,Hot Box,Mesita,trap argentino
20137796.0,Simplemente Yo,Pekeño 77,rap uruguayo
20092119.0,ADICTX,"Agapornis,El Villano","cumbia pop,cumbia villera,cumbia pop"
20976250.0,Asimetría,Zeballos,rap uruguayo
20965291.0,Te lo Advertí,Zeballos,rap uruguayo
20976255.0,Truco o Cambio,Zeballos,rap uruguayo
20976257.0,Condena,Zeballos,rap uruguayo
20976258.0,Yendo al Toque (Prod. Rodridi & Mili Milanss),"Zeballos,Rodridi,Mili Milanss",rap uruguayo
20976261.0,Cuernos de Angel,Zeballos,rap uruguayo
20976262.0,Mami Perdón,"Zeballos,Gavo","rap uruguayo,rap uruguayo"
20976264.0,Flash,"Zeballos,Rodridi",rap uruguayo
20976266.0,Inconformistas,"Zeballos,NSB,NG",rap uruguayo
20976267.0,La Presión,"Zeballos,Mili Milanss",rap uruguayo
20976268.0,Vendido,Zeballos,rap uruguayo
20976269.0,Catarsis,Zeballos,rap uruguayo
20958139.0,RAPIDO Y NO LENTO,Mesita,trap argentino
20976273.0,Bs As,"Zeballos,Rodridi",rap uruguayo
20976275.0,AUTOPISTA,Mesita,trap argentino
20958138.0,RACKS,Mesita,trap argentino
